"Sens Factor =1.516dB, SERNO: 7055332"
"Auto-generated 90-degree calibration file"
135.109	0.6825
136.791	0.6796
138.494	0.6761
140.218	0.6724
141.964	0.6685
143.731	0.6649
145.520	0.6616
147.332	0.6590
149.166	0.6568
151.023	0.6547
152.903	0.6521
154.806	0.6482
156.734	0.6425
158.685	0.6345
160.660	0.6244
162.660	0.6122
164.685	0.5986
166.735	0.5837
168.811	0.5680
170.912	0.5519
173.040	0.5357
175.194	0.5197
177.375	0.5045
179.583	0.4904
181.819	0.4781
184.082	0.4676
186.374	0.4591
188.694	0.4525
191.043	0.4475
193.421	0.4439
195.829	0.4415
198.267	0.4400
200.735	0.4389
203.234	0.4380
205.764	0.4369
208.325	0.4353
210.919	0.4329
213.544	0.4297
216.203	0.4257
218.894	0.4209
221.619	0.4156
224.378	0.4101
227.171	0.4048
229.999	0.4000
232.862	0.3956
235.761	0.3917
238.696	0.3883
241.668	0.3855
244.676	0.3832
247.722	0.3814
250.806	0.3800
253.928	0.3789
257.089	0.3783
260.290	0.3778
263.530	0.3775
266.810	0.3770
270.132	0.3763
273.495	0.3750
276.899	0.3729
280.346	0.3700
283.836	0.3660
287.370	0.3609
290.947	0.3550
294.569	0.3482
298.236	0.3410
301.949	0.3333
305.708	0.3253
309.513	0.3171
313.366	0.3084
317.267	0.2993
321.217	0.2897
325.216	0.2797
329.264	0.2695
333.363	0.2590
337.513	0.2484
341.715	0.2378
345.969	0.2272
350.276	0.2166
354.636	0.2062
359.051	0.1960
363.521	0.1861
368.046	0.1768
372.628	0.1681
377.266	0.1596
381.963	0.1513
386.718	0.1433
391.532	0.1355
396.406	0.1281
401.341	0.1211
406.337	0.1143
411.395	0.1076
416.517	0.1010
421.702	0.0944
426.951	0.0879
432.266	0.0817
437.648	0.0758
443.096	0.0703
448.612	0.0653
454.196	0.0609
459.851	0.0571
465.575	0.0539
471.371	0.0513
477.239	0.0491
483.180	0.0474
489.195	0.0461
495.285	0.0450
501.450	0.0442
507.693	0.0435
514.013	0.0431
520.412	0.0428
526.890	0.0426
533.449	0.0427
540.090	0.0429
546.814	0.0433
553.621	0.0439
560.513	0.0447
567.490	0.0457
574.555	0.0469
581.707	0.0482
588.949	0.0494
596.281	0.0503
603.703	0.0507
611.219	0.0506
618.828	0.0499
626.531	0.0489
634.331	0.0477
642.228	0.0463
650.222	0.0445
658.317	0.0425
666.512	0.0403
674.809	0.0379
683.210	0.0356
691.715	0.0332
700.326	0.0309
709.044	0.0286
717.871	0.0265
726.807	0.0243
735.855	0.0222
745.016	0.0201
754.290	0.0180
763.680	0.0159
773.187	0.0133
782.812	0.0110
792.557	0.0086
802.424	0.0065
812.413	0.0045
822.526	0.0024
